Date,Time,Lat,Lon,Speed m/s,Distance km,RPM 1,Motor Load 1 %,Motor Torque 1 %,Motor Temp 1 C,Depth m,Temp Source 1,Temp 1 C,Pack Current 1 A,Pack Voltage 1 V,Pack Temp 1 C,SOC 1 %
23-05-08,12:56:48,45.532719,-122.684753,1.010799,0,0,0,0,50.200001,21.75,0,11.26,1.1,36.150002,47,56
23-05-08,12:56:49,45.532738,-122.684753,1.263499,0.00057,0,0,0,49.889999,21.68,0,11.27,1.1,36.150002,47,56
23-05-08,12:56:50,45.532745,-122.684753,1.263499,0.00122,0,0,0,49.790001,21.76,0,11.27,1.2,36.139999,47,56
23-05-08,12:56:51,45.532646,-122.684753,1.224622,0.00187,0,0,0,49.599998,21.75,0,11.27,1.2,36.150002,47,56
23-05-08,12:56:52,45.53265,-122.684753,1.146868,0.00249,0,0,0,49.599998,21.75,0,11.27,1.2,36.150002,47,56
23-05-08,12:56:53,45.532654,-122.684753,1.185745,0.00308,0,0,0,49.5,21.75,0,11.27,1.1,36.150002,47,56
23-05-08,12:56:54,45.532661,-122.684753,1.166306,0.0037,0,0,0,49.290001,21.75,0,11.27,1.2,36.150002,47,56
23-05-08,12:56:55,45.532661,-122.684753,1.049676,0.00428,0,0,0,49.099998,21.75,0,11.27,1.1,36.150002,47,56
23-05-08,12:56:56,45.532665,-122.684753,0.99136,0.00479,0,0,0,49.099998,21.75,0,11.27,1.2,36.130001,47,56
23-05-08,12:56:57,45.532661,-122.684753,1.049676,0.00531,0,0,0,48.790001,21.76,0,11.27,1.1,36.130001,47,56
23-05-08,12:56:58,45.532665,-122.684753,1.205183,0.00587,0,0,0,48.790001,21.75,0,11.27,1.1,36.139999,47,56
23-05-08,12:56:59,45.532665,-122.684868,1.282937,0.00651,0,0,0,48.700001,21.76,0,11.27,1.2,36.130001,47,56
23-05-08,12:57:00,45.532669,-122.684868,1.321814,0.00717,0,0,0,48.389999,21.780001,0,11.27,1.1,36.130001,47,56
23-05-08,12:57:01,45.532677,-122.684868,1.321814,0.00786,0,0,0,48.389999,21.76,0,11.28,1.2,36.139999,47,56
23-05-08,12:57:02,45.532677,-122.684868,1.166306,0.00851,0,0,0,47.700001,21.780001,0,11.28,1.1,36.139999,47,56
23-05-08,12:57:03,45.532681,-122.684868,1.107991,0.00911,0,0,0,48.200001,21.799999,0,11.28,1.1,36.139999,47,56
23-05-08,12:57:04,45.532684,-122.684868,1.166306,0.00967,0,0,0,48.099998,21.85,0,11.28,1.1,36.150002,47,56
23-05-08,12:57:05,45.532688,-122.684868,1.224622,0.01028,0,0,0,47.889999,21.75,0,11.28,1.1,36.150002,47,56
23-05-08,12:57:06,45.532692,-122.684868,1.24406,0.01092,0,0,0,47.700001,21.879999,0,11.28,1.1,36.150002,47,56
23-05-08,12:57:07,45.532692,-122.684868,1.166306,0.01155,0,0,0,47.700001,21.809999,0,11.28,1.2,36.150002,47,56
23-05-08,12:57:08,45.532696,-122.684868,1.166306,0.01214,0,0,0,47.599998,21.76,0,11.28,1.1,36.150002,47,56
23-05-08,12:57:09,45.532696,-122.684868,1.282937,0.01275,0,0,0,47.389999,21.870001,0,11.28,1.1,36.16,47,56
23-05-08,12:57:10,45.5327,-122.684868,1.224622,0.01341,0,0,0,47.290001,21.780001,0,11.28,1.1,36.150002,47,56
23-05-08,12:57:11,45.532703,-122.684868,1.146868,0.01402,0,0,0,47.290001,21.83,0,11.28,1.1,36.139999,47,56
23-05-08,12:57:12,45.532707,-122.684868,1.205183,0.01461,0,0,0,47.099998,21.870001,0,11.28,1.1,36.139999,47,56
23-05-08,12:57:13,45.532707,-122.684975,1.24406,0.01523,0,0,0,47,21.809999,0,11.28,1.1,36.150002,47,56
23-05-08,12:57:14,45.532711,-122.684975,1.341252,0.01588,0,0,0,46.889999,21.83,0,11.28,1.1,36.130001,47,56
23-05-08,12:57:15,45.532711,-122.684975,1.263499,0.01657,0,0,0,46.790001,21.870001,0,11.28,1.1,36.130001,47,56
23-05-08,12:57:16,45.532715,-122.684975,1.088553,0.01721,0,0,0,46.599998,21.809999,0,11.28,1.1,36.139999,47,56
23-05-08,12:57:17,45.532719,-122.684975,0.971922,0.01775,0,0,0,46.5,21.879999,0,11.28,1.1,36.150002,47,56
23-05-08,12:57:18,45.532719,-122.684975,1.030237,0.01826,0,0,0,46.700001,21.879999,0,11.28,1,36.169998,47,56
23-05-08,12:57:19,45.532722,-122.684975,1.107991,0.0188,0,0,0,46.389999,21.799999,0,11.27,1.1,36.16,47,56
23-05-08,12:57:20,45.532726,-122.684975,1.24406,0.01938,0,0,0,46.200001,21.879999,0,11.27,1.1,36.16,47,56
23-05-08,12:57:21,45.53273,-122.684975,1.282937,0.02003,0,0,0,46,21.879999,0,11.27,1.1,36.16,47,56
23-05-08,12:57:22,45.532738,-122.684975,1.205183,0.02067,0,0,0,45.790001,21.870001,0,11.27,1.1,36.169998,47,56
23-05-08,12:57:23,45.532742,-122.684975,1.166306,0.02128,0,0,0,46,21.9,0,11.27,1.1,36.139999,47,56
23-05-08,12:57:24,45.532745,-122.684975,1.224622,0.02189,0,0,0,45.790001,21.9,0,11.27,1.1,36.150002,47,56
23-05-08,12:57:25,45.532749,-122.684975,1.166306,0.02251,0,0,0,45.5,21.879999,0,11.27,1,36.150002,47,56
23-05-08,12:57:26,45.532753,-122.684975,1.224622,0.02312,0,0,0,45.5,21.950001,0,11.27,1.1,36.139999,47,56
23-05-08,12:57:27,45.532753,-122.684975,1.166306,0.02374,0,0,0,45.5,21.9,0,11.27,1,36.150002,47,56
23-05-08,12:57:29,45.53265,-122.684975,1.107991,0.02434,0,0,0,45.200001,21.950001,0,11.27,1.1,36.150002,47,56
23-05-08,12:57:30,45.532658,-122.684975,1.010799,0.02542,0,0,0,45.290001,21.950001,0,11.27,1.1,36.150002,47,56
23-05-08,12:57:31,45.532658,-122.684975,0.933045,0.0259,0,0,0,45.200001,21.93,0,11.27,1.2,36.16,47,56
23-05-08,12:57:32,45.532661,-122.684975,0.971922,0.0264,97,0,0,45.099998,22,0,11.27,1.2,36.169998,47,56
23-05-08,12:57:33,45.532665,-122.685089,0.952484,0.02689,99,0,0,44.790001,21.950001,0,11.27,1.1,36.169998,47,56
23-05-08,12:57:34,45.532665,-122.685089,0.796976,0.0273,100,0,0,45,22,0,11.27,1.2,36.169998,47,56
23-05-08,12:57:35,45.532669,-122.685089,0.777538,0.0277,100,0,0,44.889999,22.02,0,11.26,1.2,36.150002,47,56
23-05-08,12:57:36,45.532669,-122.685089,0.777538,0.0281,215,0,0,44.5,21.969999,0,11.26,2.5,36.16,47,56
23-05-08,12:57:37,45.532669,-122.685089,0.87473,0.02855,434,0,4,44.700001,22.02,0,11.26,3.2,36.16,47,56
23-05-08,12:57:38,45.532673,-122.685089,0.894168,0.02901,512,0,4,44.290001,22.02,0,11.26,4.5,36.130001,47,56
23-05-08,12:57:39,45.532677,-122.685089,1.127429,0.02959,585,0,5,44.389999,22.030001,0,11.26,5.8,36.119999,47,56
23-05-08,12:57:40,45.532673,-122.685089,1.24406,0.03023,667,1,6,44.290001,22.02,0,11.26,8.3,36.119999,47,56
23-05-08,12:57:41,45.532677,-122.685089,1.263499,0.03088,747,1,8,44.290001,22.049999,0,11.26,10.1,36.09,47,56
23-05-08,12:57:42,45.532681,-122.685089,1.438444,0.03162,757,1,8,44.099998,22.08,0,11.26,10.3,36.099998,47,56
23-05-08,12:57:43,45.532688,-122.685089,1.827213,0.03256,781,1,8,43.889999,22.07,0,11.26,11.8,36.080002,47,56
23-05-08,12:57:44,45.532696,-122.685089,2.23542,0.03371,799,1,8,43.889999,22.07,0,11.26,11.5,36.080002,47,56
23-05-08,12:57:45,45.532707,-122.685089,2.760258,0.03513,800,1,8,43.5,22.15,0,11.26,10.8,36.099998,47,56
23-05-08,12:57:46,45.532715,-122.685089,3.051835,0.0367,801,1,8,43.599998,22.1,0,11.26,10.6,36.110001,47,56
23-05-08,12:57:47,45.532726,-122.685196,2.974081,0.03823,801,1,8,43.5,22.129999,0,11.26,11.1,36.09,47,56
23-05-08,12:57:48,45.532742,-122.685196,3.071274,0.03981,801,1,8,43.5,22.08,0,11.26,10.3,36.099998,47,56
23-05-08,12:57:49,45.532753,-122.685196,3.36285,0.04154,802,1,7,43.389999,22.200001,0,11.26,10.6,36.09,46,56
23-05-08,12:57:50,45.532658,-122.685196,3.61555,0.0434,802,1,7,43.389999,22.15,0,11.26,10.1,36.09,47,56
23-05-08,12:57:51,45.532673,-122.685196,3.965442,0.04541,802,1,7,43.290001,22.1,0,11.26,10.3,36.110001,47,56
23-05-08,12:57:52,45.532688,-122.685196,4.062634,0.0475,800,1,7,43.200001,22.08,0,11.26,10.5,36.099998,47,56
23-05-08,12:57:53,45.532707,-122.685196,4.218142,0.04965,801,1,7,43.200001,22.02,0,11.26,9.8,36.110001,47,56
23-05-08,12:57:54,45.532722,-122.685303,4.295895,0.05186,801,1,8,43.200001,21.93,0,11.26,10.1,36.110001,47,56
23-05-08,12:57:55,45.532742,-122.685303,4.257019,0.05405,912,1,9,43,21.780001,0,11.26,13.1,36.09,47,56
23-05-08,12:57:56,45.53265,-122.685303,4.412526,0.0563,927,1,9,43,21.65,0,11.26,17.700001,36.07,47,56
23-05-08,12:57:57,45.532669,-122.685303,4.49028,0.05859,935,2,10,42.790001,21.51,0,11.26,15.3,36.080002,47,56
23-05-08,12:57:58,45.532688,-122.685303,4.723541,0.06099,935,1,10,43,21.459999,0,11.26,14.5,36.060001,46,56
23-05-08,12:57:59,45.532707,-122.685303,4.879048,0.06351,950,1,9,42.790001,21.33,0,11.26,15.5,36.049999,47,56
23-05-08,12:58:00,45.532722,-122.685303,4.781856,0.06598,933,2,9,42.790001,21.139999,0,11.26,15.6,36.049999,47,56
23-05-08,12:58:01,45.532742,-122.685417,4.879048,0.06847,937,1,10,42.700001,20.67,0,11.26,16.200001,36.040001,47,56
23-05-08,12:58:02,45.53265,-122.685417,5.131748,0.0711,936,2,10,42.700001,20.42,0,11.26,12.3,36.060001,47,56
23-05-08,12:58:03,45.532665,-122.685417,5.034556,0.07371,940,1,9,42.700001,20.139999,0,11.26,17.299999,36.040001,47,56
23-05-08,12:58:04,45.532681,-122.685417,4.898487,0.07624,943,1,9,42.599998,19.969999,0,11.26,14.1,36.049999,46,56
23-05-08,12:58:05,45.5327,-122.685417,4.840171,0.07873,937,2,9,42.389999,19.85,0,11.25,13.3,36.060001,47,56
23-05-08,12:58:06,45.532715,-122.685524,5.015117,0.08129,934,1,9,42.389999,19.77,0,11.25,11.6,36.07,47,56
23-05-08,12:58:07,45.532734,-122.685524,5.073432,0.08391,940,1,9,42.290001,19.77,0,11.25,14.8,36.07,47,56
23-05-08,12:58:08,45.532749,-122.685524,4.976241,0.08649,929,2,10,42.290001,19.5,0,11.25,17.6,36.060001,47,56
23-05-08,12:58:09,45.532654,-122.685524,5.015117,0.08907,932,1,9,42.200001,19.41,0,11.25,12.3,36.07,47,56
23-05-08,12:58:10,45.532669,-122.685524,4.879048,0.0916,932,2,9,42.200001,19.370001,0,11.25,13.1,36.07,47,56
23-05-08,12:58:11,45.532684,-122.685638,4.723541,0.09404,938,2,10,42.200001,19.360001,0,11.25,17.6,36.060001,46,56
23-05-08,12:58:12,45.532703,-122.685638,4.840171,0.0965,930,2,10,42,19.25,0,11.25,16.799999,36.049999,46,56
23-05-08,12:58:13,45.532719,-122.685638,5.11231,0.09912,938,1,9,41.790001,19.23,0,11.25,15,36.040001,47,56
23-05-08,12:58:14,45.532738,-122.685638,5.248379,0.10181,939,2,10,42.099998,19.01,0,11.25,14.3,36.049999,47,56
23-05-08,12:58:15,45.532646,-122.685638,5.209502,0.1045,928,1,9,42.290001,18.9,0,11.25,12.1,36.060001,47,56
23-05-08,12:58:16,45.532661,-122.685745,5.092871,0.10712,937,1,9,41.889999,18.82,0,11.25,13.5,36.060001,47,56
23-05-08,12:58:17,45.532677,-122.685745,5.151186,0.10976,929,1,9,41.790001,18.66,0,11.26,12,36.060001,46,56
23-05-08,12:58:18,45.532696,-122.685745,5.190063,0.11244,930,1,10,41.700001,18.6,0,11.26,13.5,36.060001,47,56
23-05-08,12:58:19,45.532715,-122.685745,5.151186,0.11509,928,1,9,41.700001,18.469999,0,11.26,15,36.060001,47,56
23-05-08,12:58:20,45.532734,-122.685852,5.11231,0.11775,932,1,9,41.5,18.41,0,11.26,16.299999,36.060001,46,56
23-05-08,12:58:21,45.532749,-122.685852,4.956802,0.12032,936,1,9,41.700001,18.41,0,11.26,13.8,36.060001,47,56
23-05-08,12:58:22,45.532654,-122.685852,5.053994,0.12291,937,2,10,41.389999,18.35,0,11.26,15.3,36.060001,47,56
23-05-08,12:58:23,45.532673,-122.685852,4.976241,0.1255,952,2,10,41.5,18.290001,0,11.26,15,36.060001,47,56
23-05-08,12:58:24,45.532684,-122.685852,4.74298,0.12799,939,2,9,41.389999,18.32,0,11.26,14.6,36.07,46,56
23-05-08,12:58:25,45.5327,-122.685966,4.898487,0.13045,939,1,9,41.290001,18.299999,0,11.26,15.5,36.040001,47,56
23-05-08,12:58:26,45.532715,-122.685966,4.956802,0.133,933,1,9,41.389999,18.26,0,11.26,17.299999,36.029999,47,56
23-05-08,12:58:27,45.53273,-122.685966,4.820733,0.13554,941,1,9,41.389999,18.299999,0,11.26,14.1,36.049999,46,56
23-05-08,12:58:28,45.532745,-122.685966,4.723541,0.13797,932,2,10,41.200001,18.26,0,11.26,14,36.040001,46,56
23-05-08,12:58:29,45.53265,-122.685966,4.645787,0.14037,935,1,10,41.099998,18.27,0,11.26,13.8,36.040001,47,56
23-05-08,12:58:30,45.532665,-122.686073,4.762418,0.14279,930,1,9,40.790001,18.26,0,11.26,15,36.060001,46,56
23-05-08,12:58:31,45.532681,-122.686073,4.85961,0.14526,934,1,9,41.099998,18.32,0,11.26,16.700001,36.040001,46,56
23-05-08,12:58:32,45.5327,-122.686073,4.840171,0.14778,929,2,10,41,18.290001,0,11.26,13.1,36.049999,46,56
23-05-08,12:58:33,45.532715,-122.686073,4.820733,0.15023,934,1,10,41,18.290001,0,11.26,15.1,36.040001,46,56
23-05-08,12:58:34,45.53273,-122.686188,4.917925,0.15274,955,2,10,40.889999,18.23,0,11.26,16.200001,36.040001,46,56
23-05-08,12:58:35,45.532749,-122.686188,4.995679,0.1553,937,2,10,40.889999,18.26,0,11.26,12.8,36.07,46,56
23-05-08,12:58:36,45.532658,-122.686188,5.092871,0.15791,937,1,9,40.889999,18.32,0,11.26,16.5,36.060001,46,56
23-05-08,12:58:37,45.532673,-122.686188,4.956802,0.1605,935,1,9,40.700001,18.24,0,11.25,13.3,36.07,46,56
23-05-08,12:58:38,45.532688,-122.686295,4.879048,0.163,936,1,10,40.790001,18.120001,0,11.25,17.1,36.049999,46,55
23-05-08,12:58:39,45.532707,-122.686295,4.976241,0.16554,938,1,9,40.5,18.139999,0,11.25,11.6,36.049999,46,55
23-05-08,12:58:40,45.532726,-122.686295,5.053994,0.16812,929,1,10,40.200001,18.120001,0,11.25,14.8,36.040001,46,55
23-05-08,12:58:41,45.532742,-122.686295,4.898487,0.17071,930,1,10,40.5,18.08,0,11.25,16.700001,36.040001,46,55
23-05-08,12:58:42,45.532654,-122.686295,4.85961,0.17319,936,2,9,40.389999,17.969999,0,11.25,14.1,36.040001,46,55
23-05-08,12:58:43,45.532673,-122.686409,5.248379,0.17579,940,2,10,40.5,17.870001,0,11.25,13.1,36.060001,46,55
23-05-08,12:58:44,45.532692,-122.686401,5.345571,0.17852,931,1,9,40.700001,17.65,0,11.25,12.3,36.040001,46,55
23-05-08,12:58:45,45.532711,-122.686409,5.267817,0.18125,934,1,9,40.290001,17.76,0,11.25,13.3,36.049999,46,55
23-05-08,12:58:46,45.53273,-122.686401,5.151186,0.18396,938,2,9,40.389999,17.84,0,11.25,12.1,36.049999,46,55
23-05-08,12:58:47,45.532749,-122.686401,5.170625,0.18659,936,1,10,40.290001,17.870001,0,11.25,16.5,36.040001,46,55
23-05-08,12:58:48,45.532658,-122.686516,5.306694,0.18927,938,1,9,39.599998,17.959999,0,11.25,13.6,36.060001,46,55
23-05-08,12:58:49,45.532677,-122.686516,5.403886,0.19203,943,1,9,40.200001,17.940001,0,11.25,15.6,36.040001,46,55
23-05-08,12:58:50,45.532696,-122.686516,5.170625,0.19477,936,1,9,40.099998,18.139999,0,11.25,12.3,36.060001,46,55
23-05-08,12:58:51,45.532711,-122.686516,5.11231,0.19741,938,1,9,40.099998,18.139999,0,11.25,15.5,36.040001,46,55
23-05-08,12:58:52,45.53273,-122.686623,5.053994,0.20005,934,1,9,40,18.139999,0,11.25,16.799999,36.040001,46,55
23-05-08,12:58:53,45.532745,-122.686623,5.015117,0.20262,927,1,9,40.099998,18.200001,0,11.25,13.3,36.060001,46,55
23-05-08,12:58:54,45.532654,-122.686623,5.053994,0.20522,954,1,9,39.599998,18.27,0,11.25,15.1,36.060001,46,55
23-05-08,12:58:55,45.532673,-122.686623,5.11231,0.20782,936,1,9,39.700001,18.299999,0,11.26,12.3,36.060001,46,55
23-05-08,12:58:56,45.532692,-122.686623,5.015117,0.21045,939,1,9,40.290001,18.32,0,11.26,14.5,36.060001,46,55
23-05-08,12:58:57,45.532711,-122.686737,4.976241,0.213,937,1,9,39.790001,18.33,0,11.26,15,36.060001,46,55
23-05-08,12:58:58,45.53273,-122.686737,5.22894,0.21561,933,2,9,39.389999,18.35,0,11.26,13.5,36.07,46,55
23-05-08,12:58:59,45.532749,-122.686737,5.248379,0.21831,945,1,9,39.599998,18.379999,0,11.26,17.200001,36.040001,46,55
23-05-08,12:59:00,45.532661,-122.686737,5.248379,0.22101,932,1,10,39.389999,18.389999,0,11.26,12.8,36.049999,46,55
23-05-08,12:59:01,45.532681,-122.686844,5.267817,0.22371,928,2,10,39.389999,18.379999,0,11.26,12.6,36.049999,46,55
23-05-08,12:59:02,45.5327,-122.686844,5.345571,0.22642,936,1,9,39.389999,18.379999,0,11.26,12.3,36.040001,46,55
23-05-08,12:59:03,45.532722,-122.686844,5.306694,0.22918,939,2,10,39.290001,18.360001,0,11.27,12.5,36.040001,46,55
23-05-08,12:59:04,45.532742,-122.686844,5.190063,0.2319,931,2,10,39.290001,18.35,0,11.27,13.6,36.040001,46,55
23-05-08,12:59:05,45.53265,-122.686844,5.267817,0.23456,944,1,9,39.099998,18.360001,0,11.27,15.3,36.040001,46,55
23-05-08,12:59:06,45.532673,-122.686844,5.326132,0.23729,941,2,10,39.290001,18.35,0,11.27,13.8,36.049999,46,55
23-05-08,12:59:07,45.532692,-122.686958,5.617709,0.24007,937,2,9,39.200001,18.33,0,11.27,14.3,36.040001,46,55
23-05-08,12:59:08,45.532715,-122.686958,5.442763,0.24295,928,1,10,39.099998,18.35,0,11.27,13.3,36.060001,46,55
23-05-08,12:59:09,45.532734,-122.686958,5.384448,0.24575,937,1,10,38.889999,18.33,0,11.27,16.299999,36.049999,46,55
23-05-08,12:59:10,45.532646,-122.686958,5.209502,0.24848,942,2,9,39,18.27,0,11.27,15.6,36.040001,46,55
23-05-08,12:59:11,45.532665,-122.686958,5.073432,0.25113,933,1,9,39,18.24,0,11.27,12.3,36.060001,46,55
23-05-08,12:59:12,45.532688,-122.686958,5.131748,0.25374,944,1,10,38.599998,18.18,0,11.27,11.6,36.060001,46,55
23-05-08,12:59:13,45.532707,-122.687065,5.151186,0.2564,937,2,9,38.790001,18.26,0,11.27,13.3,36.049999,46,55
23-05-08,12:59:14,45.532726,-122.687065,5.209502,0.25904,936,1,9,38.700001,18.209999,0,11.27,14.3,36.040001,46,55
23-05-08,12:59:15,45.532745,-122.687065,5.306694,0.26176,935,2,10,38.599998,18.200001,0,11.27,13.5,36.040001,46,55
23-05-08,12:59:16,45.532658,-122.687065,5.131748,0.26445,934,2,9,38.599998,18.18,0,11.27,14.8,36.040001,46,55
23-05-08,12:59:18,45.532696,-122.687172,4.976241,0.26706,936,1,9,38.790001,18.139999,0,11.27,14.3,36.040001,46,55
23-05-08,12:59:19,45.532719,-122.687172,5.209502,0.26964,927,2,10,38.599998,18.18,0,11.27,13.6,36.049999,46,55
23-05-08,12:59:20,45.532738,-122.687172,5.365009,0.27512,935,2,9,38.389999,18.15,0,11.27,15.8,36.02,46,55
23-05-08,12:59:21,45.53265,-122.687172,5.384448,0.27789,938,1,9,38.5,18.15,0,11.27,16.700001,36.040001,46,55
23-05-08,12:59:22,45.532673,-122.687286,5.248379,0.28059,933,2,9,38.290001,18.059999,0,11.27,13.8,36.040001,46,55
23-05-08,12:59:23,45.532692,-122.687286,4.995679,0.28316,935,1,9,38.290001,18.08,0,11.27,13.8,36.049999,46,55
23-05-08,12:59:24,45.532715,-122.687286,5.034556,0.28575,925,2,10,38.790001,18.059999,0,11.27,11.8,36.060001,46,55
23-05-08,12:59:25,45.532738,-122.687286,4.937364,0.28829,938,1,9,38.099998,18.059999,0,11.27,12,36.060001,46,55
23-05-08,12:59:26,45.53265,-122.687286,5.190063,0.29096,944,1,9,38.290001,18.059999,0,11.27,16.200001,36.040001,46,55
23-05-08,12:59:27,45.532673,-122.687286,5.151186,0.29361,933,1,9,38.290001,18.08,0,11.27,16,36.040001,46,55
23-05-08,12:59:28,45.532696,-122.687393,5.131748,0.29625,935,2,10,38.290001,18.08,0,11.27,14,36.049999,46,55
23-05-08,12:59:29,45.532719,-122.687393,5.209502,0.29893,939,2,10,38.099998,18.030001,0,11.27,16.1,36.040001,46,55
23-05-08,12:59:30,45.532742,-122.687393,5.248379,0.30163,927,2,10,37.889999,18.09,0,11.27,13,36.040001,46,55
23-05-08,12:59:31,45.53265,-122.687393,5.190063,0.3043,942,1,9,37.790001,18.08,0,11.27,15.1,36.029999,46,55
23-05-08,12:59:32,45.532673,-122.687393,5.267817,0.30701,933,1,10,37.889999,18.110001,0,11.27,13.8,36.029999,46,55
23-05-08,12:59:33,45.532696,-122.687508,5.326132,0.30975,931,1,9,37.790001,18.09,0,11.27,13.6,36.040001,46,55
23-05-08,12:59:34,45.532715,-122.687508,5.209502,0.31243,940,2,10,37.700001,18.08,0,11.27,12.6,36.040001,46,55
23-05-08,12:59:35,45.532738,-122.687508,5.053994,0.31503,947,2,9,37.389999,18.02,0,11.27,15.3,36.040001,46,55
23-05-08,12:59:36,45.53265,-122.687508,5.248379,0.31773,932,1,9,37.700001,18.08,0,11.27,14,36.049999,46,55
23-05-08,12:59:37,45.532673,-122.687508,5.22894,0.32042,941,2,10,37.389999,18.02,0,11.27,14.3,36.040001,46,55
23-05-08,12:59:38,45.532696,-122.687508,5.22894,0.32311,936,2,9,37.389999,17.959999,0,11.27,16.1,36.029999,46,55
23-05-08,12:59:39,45.532715,-122.687614,5.423325,0.3259,931,1,9,37.389999,17.959999,0,11.27,12.1,36.049999,46,55
23-05-08,12:59:40,45.532738,-122.687614,5.501078,0.32873,940,2,9,37.389999,17.9,0,11.27,13.1,36.060001,46,55
23-05-08,12:59:41,45.53265,-122.687614,5.345571,0.33148,938,1,9,37.290001,17.91,0,11.28,15.3,36.040001,46,55
23-05-08,12:59:42,45.532673,-122.687614,5.656586,0.33437,941,2,10,37.200001,17.9,0,11.28,12.8,36.029999,46,55
23-05-08,12:59:43,45.532696,-122.687614,5.617709,0.33727,924,2,10,37.200001,17.879999,0,11.28,13.6,36.040001,46,55
23-05-08,12:59:44,45.532711,-122.687614,5.345571,0.34005,930,2,10,37,17.9,0,11.28,15.1,36.040001,46,55
23-05-08,12:59:45,45.53273,-122.687721,5.248379,0.34276,938,1,9,37,17.82,0,11.28,17.200001,36.029999,46,55
23-05-08,12:59:46,45.532749,-122.687721,5.092871,0.34541,936,1,9,37,17.84,0,11.28,15.6,36.029999,46,55
23-05-08,12:59:47,45.532661,-122.687721,5.131748,0.34802,935,2,9,37,17.9,0,11.29,15.8,36.029999,46,55
23-05-08,12:59:48,45.532681,-122.687721,5.345571,0.35077,935,2,10,37,17.959999,0,11.29,13.8,36.040001,46,55
23-05-08,12:59:49,45.532703,-122.687721,5.365009,0.35351,937,2,10,36.790001,17.99,0,11.29,15.8,36.040001,46,55
23-05-08,12:59:50,45.532726,-122.687721,5.520517,0.35635,939,1,9,36.700001,18.030001,0,11.29,13.5,36.07,46,55
23-05-08,12:59:51,45.532745,-122.687836,5.306694,0.3591,929,2,10,36.889999,18.02,0,11.3,13.8,36.040001,46,55
23-05-08,12:59:52,45.532654,-122.687836,5.326132,0.36183,933,2,9,36.700001,17.99,0,11.3,17.200001,36.029999,46,55
23-05-08,12:59:53,45.532673,-122.687836,5.384448,0.36461,931,2,9,36.790001,17.959999,0,11.31,14.3,36.049999,46,55
23-05-08,12:59:54,45.532696,-122.687836,5.131748,0.36728,928,1,9,36.5,17.91,0,11.31,14.1,36.049999,46,55
23-05-08,12:59:55,45.532711,-122.687836,4.995679,0.36986,946,1,9,36.599998,17.84,0,11.31,14.6,36.060001,46,55
23-05-08,12:59:56,45.532734,-122.687836,5.170625,0.3725,936,1,9,36.790001,17.76,0,11.31,13.3,36.060001,46,55
23-05-08,12:59:57,45.532753,-122.687943,5.209502,0.37519,940,2,9,36.599998,17.719999,0,11.31,15.3,36.040001,46,55
23-05-08,12:59:58,45.56081,-122.687943,5.092871,0.37783,933,2,10,36.389999,17.67,0,11.31,11.8,36.060001,46,55
23-05-08,12:59:59,45.560829,-122.687943,5.034556,0.38042,939,2,9,36.5,17.76,0,11.32,14.3,36.060001,46,55
23-05-08,13:00:00,45.560848,-122.687943,5.073432,0.38303,926,2,9,36.389999,17.76,0,11.32,13.6,36.049999,46,55
23-05-08,13:00:01,45.560871,-122.687943,5.190063,0.38569,940,1,9,36.290001,17.719999,0,11.32,12.6,36.040001,46,55
23-05-08,13:00:02,45.56089,-122.687943,5.365009,0.38845,930,1,10,36.290001,17.49,0,11.32,11.6,36.049999,46,55
23-05-08,13:00:03,45.560802,-122.687943,5.365009,0.3912,938,2,10,36.200001,17.32,0,11.32,12.8,36.049999,46,55
23-05-08,13:00:04,45.560822,-122.688057,5.22894,0.39392,929,1,9,36.099998,17.360001,0,11.32,13,36.049999,46,55
23-05-08,13:00:05,45.560841,-122.688057,5.092871,0.39654,929,1,10,36.099998,17.49,0,11.32,14.8,36.040001,46,55
23-05-08,13:00:06,45.56086,-122.688057,5.092871,0.39914,932,2,10,36,17.540001,0,11.32,13.1,36.040001,46,55
23-05-08,13:00:07,45.560879,-122.688057,5.248379,0.40183,936,2,9,36.099998,17.52,0,11.33,15.1,36.02,46,55
23-05-08,13:00:08,45.560898,-122.688057,5.190063,0.40452,929,2,10,36.099998,17.52,0,11.33,13.5,36.049999,46,55
23-05-08,13:00:09,45.560806,-122.688057,5.287256,0.40719,935,1,9,35.889999,17.48,0,11.33,13.8,36.049999,46,55
23-05-08,13:00:10,45.560825,-122.688164,5.248379,0.40993,938,2,9,36,17.48,0,11.33,16.700001,36.040001,46,55
23-05-08,13:00:11,45.560844,-122.688164,5.073432,0.41257,939,1,9,36,17.49,0,11.33,15.3,36.040001,46,55
23-05-08,13:00:12,45.560863,-122.688164,5.053994,0.41519,933,2,10,35.790001,17.42,0,11.33,13.8,36.049999,46,55
23-05-08,13:00:13,45.560886,-122.688164,4.937364,0.41774,930,2,10,35.700001,17.450001,0,11.33,12.3,36.060001,46,55
23-05-08,13:00:14,45.560799,-122.688164,4.898487,0.4203,934,2,10,35.700001,17.41,0,11.33,15.5,36.029999,46,55
23-05-08,13:00:15,45.560822,-122.688164,5.151186,0.42286,933,1,9,36.099998,17.389999,0,11.34,15.8,36.02,46,55
23-05-08,13:00:16,45.560841,-122.688271,5.248379,0.42556,930,2,9,35.599998,17.35,0,11.34,15.6,36.02,46,55
