Date,Time,Lat,Lon,Speed m/s,Distance km,RPM 1,Motor Load 1 %,Motor Torque 1 %,Motor Temp 1 C,RPM 2,Motor Load 2 %,Motor Torque 2 %,Motor Temp 2 C,RPM 3,Motor Load 3 %,Motor Torque 3 %,Motor Temp 3 C,RPM 4,Motor Load 4 %,Motor Torque 4 %,Motor Temp 4 C,Depth m,Temp Source 1,Temp 1 C,Temp Source 2,Temp 2 C,Temp Source 3,Temp 3 C,Temp Source 4,Temp 4 C,Pack Current 1 A,Pack Voltage 1 V,Pack Temp 1 C,SOC 1 %,Pack Current 2 A,Pack Voltage 2 V,Pack Temp 2 C,SOC 2 %,Pack Current 3 A,Pack Voltage 3 V,Pack Temp 3 C,SOC 3 %,Pack Current 4 A,Pack Voltage 4 V,Pack Temp 4 C,SOC 4 %
23-02-12,12:1:4,25.829493,-80.198967,0.000000,0.000000,0,0,0,33.099998,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,24.320000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.140000,28.000000,63,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-02-12,12:1:5,25.829418,-80.198860,0.447084,0.000230,0,0,0,33.099998,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,24.320000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.140000,28.000000,63,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-02-12,12:1:6,25.829445,-80.198860,0.291577,0.000380,0,0,0,33.200001,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,24.320000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.140000,28.000000,63,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-02-12,12:1:7,25.829451,-80.198860,0.252700,0.000510,0,0,0,33.200001,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,24.320000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.150000,28.000000,63,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-02-12,12:1:8,25.829454,-80.198860,0.000000,0.000510,0,0,0,33.099998,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,24.320000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.150000,28.000000,63,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-02-12,12:1:9,25.829456,-80.198860,0.000000,0.000510,0,0,0,33.200001,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,24.320000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.150000,28.000000,63,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-02-12,12:1:10,25.829458,-80.198860,0.000000,0.000510,0,0,0,33.290001,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,24.320000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.060000,28.000000,63,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-02-12,12:1:11,25.829454,-80.198860,0.000000,0.000510,0,0,0,33.290001,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,24.320000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.060000,28.000000,63,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-02-12,12:1:12,25.829456,-80.198860,0.252700,0.000640,0,0,0,33.290001,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,24.320000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.110000,28.000000,63,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-02-12,12:1:13,25.829458,-80.198860,0.524838,0.000910,0,0,0,33.389999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,0.000000,0,24.320000,0,0.000000,0,0.000000,0,0.000000,0.000000,0.180000,28.000000,63,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
