Date,Time,Lat,Lon,Speed m/s,Distance km,RPM 1,Motor Load 1 %,Motor Torque 1 %,Motor Temp 1 C,RPM 2,Motor Load 2 %,Motor Torque 2 %,Motor Temp 2 C,RPM 3,Motor Load 3 %,Motor Torque 3 %,Motor Temp 3 C,RPM 4,Motor Load 4 %,Motor Torque 4 %,Motor Temp 4 C,Depth m,Temp Source 1,Temp 1 C,Temp Source 2,Temp 2 C,Temp Source 3,Temp 3 C,Temp Source 4,Temp 4 C,Pack Current 1 A,Pack Voltage 1 V,Pack Temp 1 C,SOC 1 %,Pack Current 2 A,Pack Voltage 2 V,Pack Temp 2 C,SOC 2 %,Pack Current 3 A,Pack Voltage 3 V,Pack Temp 3 C,SOC 3 %,Pack Current 4 A,Pack Voltage 4 V,Pack Temp 4 C,SOC 4 %
23-03-03,9:42:41,45.560856,-122.705208,0.369330,0.004070,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.980000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.570000,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:42:42,45.560863,-122.705208,0.252700,0.004220,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.980000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.200000,40.560001,44.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:42:43,45.560867,-122.705208,0.000000,0.004330,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.990000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.570000,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:42:44,45.560871,-122.705208,0.000000,0.004330,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.990000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.590000,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:42:45,45.560871,-122.705208,0.000000,0.004330,0,0,0,35.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.990000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.580002,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:42:46,45.560871,-122.705208,0.213823,0.004330,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.990000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.580002,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:42:47,45.560871,-122.705208,0.311015,0.004480,0,0,0,35.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.990000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.200000,40.580002,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:42:48,45.560875,-122.705208,0.272138,0.004630,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.990000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.590000,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:42:49,45.560879,-122.705208,0.291577,0.004770,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.990000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.000000,40.560001,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:42:50,45.560879,-122.705208,0.291577,0.004930,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.990000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.000000,40.570000,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:42:51,45.560879,-122.705208,0.252700,0.005070,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.990000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.570000,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:42:52,45.560879,-122.705208,0.213823,0.005200,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.990000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.560001,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:42:53,45.560883,-122.705208,0.000000,0.005200,0,0,0,35.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.990000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.000000,40.570000,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:42:54,45.560886,-122.705208,0.000000,0.005200,0,0,0,35.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.990000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.000000,40.580002,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:42:55,45.560886,-122.705208,0.000000,0.005200,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.990000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.570000,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:42:56,45.560886,-122.705208,0.000000,0.005200,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.990000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.570000,44.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:42:57,45.560890,-122.705208,0.311015,0.005340,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.990000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.570000,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:42:58,45.560890,-122.705208,0.349892,0.005510,0,0,0,35.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.990000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.590000,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:42:59,45.560890,-122.705208,0.466523,0.005720,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.990000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.590000,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:0,45.560890,-122.705208,0.466523,0.005970,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.990000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.570000,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:1,45.560890,-122.705208,0.466523,0.006200,0,0,0,35.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.990000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.590000,44.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:2,45.560890,-122.705208,0.505399,0.006470,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.990000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.580002,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:3,45.560894,-122.705208,0.408207,0.006690,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.990000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.560001,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:4,45.560898,-122.705208,0.427646,0.006910,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.990000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.570000,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:5,45.560902,-122.705208,0.349892,0.007100,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.990000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.000000,40.570000,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:6,45.560898,-122.705208,0.272138,0.007250,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.990000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.570000,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:7,45.560902,-122.705208,0.000000,0.007360,0,0,0,35.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.990000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.570000,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:8,45.560799,-122.705208,0.000000,0.007360,0,0,0,35.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.990000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.000000,40.580002,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:9,45.560802,-122.705208,0.330453,0.007500,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.980000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.000000,40.570000,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:10,45.560810,-122.705208,0.291577,0.007680,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.980000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.560001,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:11,45.560818,-122.705208,0.311015,0.007820,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.980000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.570000,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:12,45.560818,-122.705208,0.311015,0.008000,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.980000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.200000,40.580002,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:13,45.560825,-122.705208,0.252700,0.008140,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.980000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.580002,44.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:14,45.560833,-122.705208,0.311015,0.008270,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.980000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.580002,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:15,45.560837,-122.705208,0.388769,0.008470,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.980000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.590000,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:16,45.560837,-122.705208,0.252700,0.008630,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.980000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.580002,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:17,45.560837,-122.705208,0.272138,0.008760,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.980000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.560001,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:18,45.560841,-122.705208,0.330453,0.008930,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.980000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.560001,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:19,45.560844,-122.705208,0.272138,0.009070,0,0,0,35.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.980000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.560001,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:20,45.560848,-122.705208,0.272138,0.009210,0,0,0,35.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.980000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.570000,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:21,45.560852,-122.705208,0.000000,0.009320,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.980000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.570000,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:22,45.560856,-122.705208,0.000000,0.009320,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.980000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.200000,40.570000,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:23,45.560860,-122.705315,0.213823,0.009430,0,0,0,35.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.980000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.560001,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:24,45.560860,-122.705208,0.233261,0.009540,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.980000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.560001,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:25,45.560863,-122.705315,0.213823,0.009660,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.980000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.570000,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:26,45.560863,-122.705315,0.000000,0.009660,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.980000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.200000,40.580002,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:27,45.560863,-122.705315,0.000000,0.009660,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.980000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.590000,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:28,45.560863,-122.705315,0.000000,0.009660,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.980000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.580002,44.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:29,45.560860,-122.705315,0.000000,0.009660,0,0,0,35.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.980000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.590000,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:30,45.560860,-122.705315,0.000000,0.009660,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.980000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.570000,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:31,45.560860,-122.705315,0.252700,0.009780,0,0,0,35.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.980000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.570000,44.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:32,45.560860,-122.705315,0.252700,0.009910,0,0,0,35.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.980000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.580002,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:33,45.560860,-122.705315,0.233261,0.010040,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.980000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.580002,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:34,45.560856,-122.705315,0.311015,0.010170,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.980000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.580002,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:35,45.560860,-122.705315,0.272138,0.010330,0,0,0,35.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.980000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.570000,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:36,45.560863,-122.705315,0.000000,0.010330,0,0,0,35.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.980000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.200000,40.580002,43.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-03-03,9:43:37,45.560863,-122.705315,0.000000,0.010330,0,0,0,34.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,2.980000,0,13.990000,0,0.000000,0,0.000000,0,0.000000,1.200000,40.570000,44.000000,87,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
