Date,Time,Lat,Lon,Speed m/s,Distance km,RPM 1,Motor Load 1 %,Motor Torque 1 %,Motor Temp 1 C,RPM 2,Motor Load 2 %,Motor Torque 2 %,Motor Temp 2 C,RPM 3,Motor Load 3 %,Motor Torque 3 %,Motor Temp 3 C,RPM 4,Motor Load 4 %,Motor Torque 4 %,Motor Temp 4 C,Depth m,Temp Source 1,Temp 1 C,Temp Source 2,Temp 2 C,Temp Source 3,Temp 3 C,Temp Source 4,Temp 4 C,Pack Current 1 A,Pack Voltage 1 V,Pack Temp 1 C,SOC 1 %,Pack Current 2 A,Pack Voltage 2 V,Pack Temp 2 C,SOC 2 %,Pack Current 3 A,Pack Voltage 3 V,Pack Temp 3 C,SOC 3 %,Pack Current 4 A,Pack Voltage 4 V,Pack Temp 4 C,SOC 4 %
23-04-14,14:32:48,45.476433,-122.660789,0.000000,0.000000,0,0,0,24.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,3.780000,0,8.330000,0,0.000000,0,0.000000,0,0.000000,1.100000,38.130001,16.000000,63,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-04-14,14:32:49,45.476456,-122.660789,0.000000,0.000000,0,0,0,24.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,3.790000,0,8.330000,0,0.000000,0,0.000000,0,0.000000,0.800000,38.119999,16.000000,63,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-04-14,14:32:50,45.476452,-122.660789,0.233261,0.000000,0,0,0,24.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,3.790000,0,8.330000,0,0.000000,0,0.000000,0,0.000000,1.000000,38.130001,16.000000,63,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-04-14,14:32:51,45.476452,-122.660789,0.252700,0.000140,0,0,0,24.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,3.790000,0,8.330000,0,0.000000,0,0.000000,0,0.000000,1.100000,38.119999,16.000000,63,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-04-14,14:32:52,45.476452,-122.660789,0.252700,0.000270,0,0,0,24.100000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,3.800000,0,8.330000,0,0.000000,0,0.000000,0,0.000000,1.000000,38.130001,16.000000,63,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-04-14,14:32:53,45.476452,-122.660789,0.272138,0.000410,0,0,0,24.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,3.790000,0,8.330000,0,0.000000,0,0.000000,0,0.000000,1.000000,38.119999,16.000000,63,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-04-14,14:32:54,45.476448,-122.660789,0.233261,0.000550,0,0,0,24.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,3.780000,0,8.330000,0,0.000000,0,0.000000,0,0.000000,1.100000,38.130001,16.000000,63,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-04-14,14:32:55,45.476448,-122.660789,0.000000,0.000660,0,0,0,24.100000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,3.780000,0,8.330000,0,0.000000,0,0.000000,0,0.000000,1.100000,38.130001,16.000000,63,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-04-14,14:32:56,45.476444,-122.660789,0.000000,0.000660,0,0,0,24.100000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,3.780000,0,8.330000,0,0.000000,0,0.000000,0,0.000000,1.100000,38.130001,16.000000,63,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-04-14,14:32:57,45.476440,-122.660789,0.000000,0.000660,0,0,0,24.200001,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,3.770000,0,8.330000,0,0.000000,0,0.000000,0,0.000000,1.100000,38.110001,16.000000,63,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-04-14,14:32:58,45.476437,-122.660789,0.000000,0.000660,0,0,0,24.200001,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,3.810000,0,8.330000,0,0.000000,0,0.000000,0,0.000000,1.000000,38.119999,16.000000,63,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-04-14,14:32:59,45.476433,-122.660789,0.233261,0.000660,0,0,0,24.100000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,3.780000,0,8.330000,0,0.000000,0,0.000000,0,0.000000,1.100000,38.110001,16.000000,63,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-04-14,14:33:0,45.476433,-122.660789,0.213823,0.000780,0,0,0,24.200001,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,3.810000,0,8.330000,0,0.000000,0,0.000000,0,0.000000,1.100000,38.110001,16.000000,63,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
