Date,Time,Lat,Lon,Speed m/s,Distance km,RPM 1,Motor Load 1 %,Motor Torque 1 %,Motor Temp 1 C,RPM 2,Motor Load 2 %,Motor Torque 2 %,Motor Temp 2 C,RPM 3,Motor Load 3 %,Motor Torque 3 %,Motor Temp 3 C,RPM 4,Motor Load 4 %,Motor Torque 4 %,Motor Temp 4 C,Depth m,Temp Source 1,Temp 1 C,Temp Source 2,Temp 2 C,Temp Source 3,Temp 3 C,Temp Source 4,Temp 4 C,Pack Current 1 A,Pack Voltage 1 V,Pack Temp 1 C,SOC 1 %,Pack Current 2 A,Pack Voltage 2 V,Pack Temp 2 C,SOC 2 %,Pack Current 3 A,Pack Voltage 3 V,Pack Temp 3 C,SOC 3 %,Pack Current 4 A,Pack Voltage 4 V,Pack Temp 4 C,SOC 4 %
23-04-18,16:23:44,45.476425,-122.660896,0.719222,0.000250,0,0,0,23.700001,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,3.540000,0,8.620000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.439999,39.000000,84,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-04-18,16:23:45,45.476379,-122.660896,0.680345,0.000610,0,0,0,23.790001,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,3.530000,0,8.620000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.410000,39.000000,84,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-04-18,16:23:46,45.476395,-122.660896,0.602592,0.000920,0,0,0,23.790001,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,3.560000,0,8.620000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.410000,39.000000,84,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-04-18,16:23:47,45.476414,-122.660896,0.524838,0.001220,0,0,0,23.790001,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,3.600000,0,8.620000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.419998,39.000000,84,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-04-18,16:23:48,45.476418,-122.660896,0.291577,0.001430,0,0,0,23.790001,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,3.560000,0,8.620000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.419998,39.000000,84,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-04-18,16:23:49,45.476433,-122.660896,0.291577,0.001560,0,0,0,23.790001,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,3.560000,0,8.620000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.419998,39.000000,84,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-04-18,16:23:50,45.476440,-122.660896,0.485961,0.001760,0,0,0,23.790001,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,3.600000,0,8.620000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.419998,39.000000,84,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-04-18,16:23:51,45.476448,-122.660896,0.602592,0.002070,0,0,0,23.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,3.630000,0,8.620000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.410000,39.000000,84,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-04-18,16:23:52,45.476452,-122.660896,0.563715,0.002360,0,0,0,23.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,3.560000,0,8.620000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.419998,39.000000,84,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-04-18,16:23:53,45.476456,-122.660896,0.466523,0.002630,0,0,0,23.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,3.550000,0,8.620000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.419998,39.000000,84,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-04-18,16:23:54,45.476460,-122.660896,0.330453,0.002830,0,0,0,23.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,3.580000,0,8.620000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.419998,39.000000,84,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-04-18,16:23:55,45.476353,-122.660896,0.291577,0.002970,0,0,0,23.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,3.590000,0,8.620000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.410000,39.000000,84,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-04-18,16:23:56,45.476357,-122.660896,0.369330,0.003140,0,0,0,23.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,3.570000,0,8.620000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.430000,39.000000,84,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-04-18,16:23:57,45.476360,-122.660896,0.349892,0.003330,0,0,0,23.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,3.560000,0,8.620000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.439999,39.000000,84,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-04-18,16:23:58,45.476368,-122.660896,0.291577,0.003500,0,0,0,23.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,3.600000,0,8.620000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.430000,39.000000,84,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-04-18,16:23:59,45.476372,-122.660896,0.291577,0.003650,0,0,0,24.000000,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,3.550000,0,8.620000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.410000,39.000000,84,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-04-18,16:24:0,45.476379,-122.660789,0.233261,0.003780,0,0,0,23.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,3.580000,0,8.620000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.430000,39.000000,84,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-04-18,16:24:1,45.476383,-122.660789,0.000000,0.003780,0,0,0,23.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,3.600000,0,8.620000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.419998,39.000000,84,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
23-04-18,16:24:2,45.476395,-122.660789,0.000000,0.003780,0,0,0,23.889999,0,0,0,0.000000,0,0,0,0.000000,0,0,0,0.000000,3.630000,0,8.620000,0,0.000000,0,0.000000,0,0.000000,1.100000,40.419998,39.000000,84,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0
